psnr,ssim,mse,mae,sample_idx,generation_time
22.68141278668785,0.6901127019595303,0.005393351428210735,0.04284535348415375,0,6.249919533729553e-05
23.852894670051935,0.7100673847341358,0.004118229262530804,0.032827407121658325,1,6.249919533729553e-05
24.36005047899997,0.7638667697515974,0.003664333140477538,0.031122129410505295,2,6.249919533729553e-05
21.220372713793864,0.6608257328650169,0.007550274021923542,0.049265388399362564,3,6.249919533729553e-05
22.800111408002874,0.694360796304833,0.005247940309345722,0.0355694517493248,4,6.249919533729553e-05
22.92632667195115,0.7081587540905527,0.005097618326544762,0.03793242573738098,5,6.249919533729553e-05
22.036206602060815,0.6438468300288757,0.006257190834730864,0.044539254158735275,6,6.249919533729553e-05
23.10429016770678,0.6933627688817162,0.004892952740192413,0.03985294699668884,7,6.249919533729553e-05
23.339822979285906,0.7073261341999885,0.004634658340364695,0.03548165783286095,8,6.249919533729553e-05
21.214677107533262,0.7044921091242735,0.007560182828456163,0.044701121747493744,9,6.249919533729553e-05
23.736645798053004,0.7114264292957535,0.004229951649904251,0.03364690765738487,10,6.249919533729553e-05
22.889530177939044,0.759875454008728,0.005140992347151041,0.036599062383174896,11,6.249919533729553e-05
21.714922834935983,0.6541543629476168,0.006737638730555773,0.0453617088496685,12,6.249919533729553e-05
23.244210357531493,0.7570325746985905,0.004737825132906437,0.034013595432043076,13,6.249919533729553e-05
24.154421411349443,0.7527158497661691,0.003842004342004657,0.030218610540032387,14,6.249919533729553e-05
22.416964704667418,0.7168429563233961,0.005731964483857155,0.03681527450680733,15,6.249919533729553e-05
20.33367717430046,0.583317136988881,0.009260455146431923,0.05530387908220291,16,6.249919533729553e-05
22.02638221108002,0.7170678736849101,0.006271360907703638,0.03758613392710686,17,6.249919533729553e-05
23.971947719594915,0.7012703788373117,0.004006870090961456,0.0348791778087616,18,6.249919533729553e-05
22.027029236817505,0.6383029441257867,0.006270426791161299,0.04163490608334541,19,6.249919533729553e-05
24.225446653156162,0.704399766502861,0.003779682796448469,0.03204687312245369,20,6.249919533729553e-05
21.971498214998494,0.6750425152926943,0.006351117510348558,0.04211174696683884,21,6.249919533729553e-05
19.023066915556733,0.51590751462797,0.012522565200924873,0.06519274413585663,22,6.249919533729553e-05
21.198722520610843,0.6808613297664576,0.007588007487356663,0.04601298272609711,23,6.249919533729553e-05
20.677626468332782,0.5811853247833831,0.008555341511964798,0.04919932037591934,24,6.249919533729553e-05
23.289621752441022,0.7761988753394387,0.00468854233622551,0.032992299646139145,25,6.249919533729553e-05
21.174968764068744,0.6401814817966085,0.00762962456792593,0.04654785245656967,26,6.249919533729553e-05
19.798999321422265,0.5648154714622913,0.010473698377609253,0.056602172553539276,27,6.249919533729553e-05
20.959902262512912,0.6603501402911293,0.008016960695385933,0.04627558961510658,28,6.249919533729553e-05
21.610842204274917,0.6794354549230157,0.006901060231029987,0.040313247591257095,29,6.249919533729553e-05
21.57647153602234,0.6805644735125836,0.006955892778933048,0.046748410910367966,30,6.249919533729553e-05
23.04822110142584,0.6590038981432175,0.0049565318040549755,0.03975118696689606,31,6.249919533729553e-05
21.05043601087727,0.6984374592533426,0.007851568050682545,0.040102556347846985,32,6.249919533729553e-05
23.20396829088656,0.6979617453111331,0.004781929310411215,0.03794210031628609,33,6.249919533729553e-05
22.80717538934205,0.613960771936176,0.005239410791546106,0.04017944261431694,34,6.249919533729553e-05
19.532303086045044,0.6583149611207084,0.011137038469314575,0.05516700819134712,35,6.249919533729553e-05
22.411773777455796,0.6880481372921033,0.005738820414990187,0.04289521276950836,36,6.249919533729553e-05
24.40458130652641,0.7472056544327226,0.0036269526463001966,0.03186626359820366,37,6.249919533729553e-05
21.91560559301347,0.5909138292913277,0.00643338356167078,0.04438997805118561,38,6.249919533729553e-05
20.83498582705541,0.6923950880841353,0.008250901475548744,0.047502122819423676,39,6.249919533729553e-05
22.26556158686676,0.6396179164982987,0.005935316439718008,0.04176333546638489,40,6.249919533729553e-05
25.78775824305974,0.7725315518982993,0.002637692727148533,0.025928163900971413,41,6.249919533729553e-05
21.12045083419094,0.6639086518767823,0.007726003881543875,0.04652848094701767,42,6.249919533729553e-05
21.427713998402393,0.6139601248615084,0.007198277860879898,0.050568338483572006,43,6.249919533729553e-05
23.96706027442585,0.7274100102704378,0.004011381417512894,0.03597784414887428,44,6.249919533729553e-05
24.160727784333133,0.7276366737642557,0.0038364294450730085,0.03148612007498741,45,6.249919533729553e-05
22.949212948498875,0.6668242181537526,0.005070825573056936,0.036865945905447006,46,6.249919533729553e-05
21.006331826726544,0.6653954058770121,0.007931710220873356,0.0467546321451664,47,6.249919533729553e-05
22.10018563114059,0.6319872611889751,0.006165686063468456,0.04177258908748627,48,6.249919533729553e-05
21.322216034405276,0.6803404299375585,0.007375277578830719,0.04247071221470833,49,6.249919533729553e-05
19.651087481186096,0.6111668513788653,0.010836556553840637,0.0560535304248333,50,6.249919533729553e-05
21.102927214981804,0.5636976981385727,0.007757240906357765,0.052529264241456985,51,6.249919533729553e-05
20.13040996765922,0.5329689409622017,0.009704183787107468,0.054173022508621216,52,6.249919533729553e-05
20.107365455524455,0.6642969444208842,0.009755812585353851,0.05441521480679512,53,6.249919533729553e-05
20.719752296141365,0.6184066935970682,0.008472757413983345,0.052783042192459106,54,6.249919533729553e-05
22.871428710473047,0.7425205233807695,0.0051624649204313755,0.039837636053562164,55,6.249919533729553e-05
18.784311339745344,0.5577993997442289,0.013230275362730026,0.06304691731929779,56,6.249919533729553e-05
22.962494874409632,0.7323531217319921,0.005055341869592667,0.03269839659333229,57,6.249919533729553e-05
22.539414593300407,0.6760021777213987,0.0055726091377437115,0.0405242033302784,58,6.249919533729553e-05
21.18768560817754,0.6280057309420106,0.007607315666973591,0.04870845377445221,59,6.249919533729553e-05
21.83936195686561,0.6182985898399456,0.006547323893755674,0.04655231535434723,60,6.249919533729553e-05
20.81200187692959,0.6279597955408619,0.008294683881103992,0.046799544245004654,61,6.249919533729553e-05
19.97861880029472,0.5639186124569376,0.010049352422356606,0.05508238449692726,62,6.249919533729553e-05
22.13436954690539,0.7150783695795547,0.00611734576523304,0.037856221199035645,63,6.249919533729553e-05
21.43924175051922,0.6798526942485529,0.007179196458309889,0.039390187710523605,64,6.256252527236938e-05
22.14214024650812,0.6928220963390013,0.006106410641223192,0.038129281252622604,65,6.256252527236938e-05
24.181010148383344,0.7594796425977667,0.00381855433806777,0.03211073949933052,66,6.256252527236938e-05
21.5949303467135,0.6658878424653187,0.006926391273736954,0.04581976681947708,67,6.256252527236938e-05
21.643436223426345,0.5965906415031904,0.006849460769444704,0.05231984332203865,68,6.256252527236938e-05
24.514567502970653,0.7591514081965326,0.0035362523049116135,0.031039848923683167,69,6.256252527236938e-05
24.445723869377414,0.6791809790702003,0.0035927549470216036,0.03277143836021423,70,6.256252527236938e-05
22.417564887823367,0.6932544392805468,0.005731172859668732,0.03740163892507553,71,6.256252527236938e-05
19.74529481723629,0.6776840553233898,0.010604019276797771,0.05472072586417198,72,6.256252527236938e-05
22.99925734194089,0.7437040037957808,0.005012729670852423,0.03533337265253067,73,6.256252527236938e-05
21.537679643043333,0.6161311285760489,0.007018301635980606,0.04502188041806221,74,6.256252527236938e-05
23.95301202246145,0.7219122484244547,0.00402437848970294,0.03250524774193764,75,6.256252527236938e-05
20.46972240621676,0.5698224471982215,0.008974861353635788,0.05513628572225571,76,6.256252527236938e-05
25.02543517412606,0.7064722912185136,0.003143811132758856,0.030849957838654518,77,6.256252527236938e-05
23.680959988283835,0.7403005211870661,0.004284537862986326,0.03367702662944794,78,6.256252527236938e-05
23.73864324233862,0.7577724027798621,0.004228006582707167,0.030999615788459778,79,6.256252527236938e-05
23.20952217341539,0.7166295485048396,0.004775817971676588,0.03632670268416405,80,6.256252527236938e-05
22.65394666595065,0.7141698653268982,0.005427568219602108,0.036578163504600525,81,6.256252527236938e-05
18.689997210819733,0.49074197975258793,0.013520734384655952,0.061839211732149124,82,6.256252527236938e-05
23.874700782945624,0.7292161667533188,0.004097603261470795,0.034104302525520325,83,6.256252527236938e-05
22.16103863354516,0.711137484641153,0.006079895421862602,0.04056457057595253,84,6.256252527236938e-05
22.803424443882577,0.7394808954924618,0.005243937950581312,0.037579745054244995,85,6.256252527236938e-05
23.334309223226754,0.7203911023722069,0.004640546627342701,0.03683868795633316,86,6.256252527236938e-05
20.215269711845615,0.6305296420145267,0.009516407735645771,0.04978436231613159,87,6.256252527236938e-05
22.9303276037908,0.616623181369235,0.0050929244607687,0.04062077775597572,88,6.256252527236938e-05
22.189663104183563,0.7242181069234483,0.00603995518758893,0.041423916816711426,89,6.256252527236938e-05
20.752609255440476,0.6606647628570768,0.008408898487687111,0.045466553419828415,90,6.256252527236938e-05
23.113803652246535,0.709422762797,0.004882245324552059,0.03666830435395241,91,6.256252527236938e-05
23.20422643734633,0.7282962793724178,0.004781645257025957,0.03598979488015175,92,6.256252527236938e-05
21.861753621820988,0.6103978260811047,0.006513652857393026,0.04351393133401871,93,6.256252527236938e-05
21.160886241217103,0.6562338855115066,0.0076544033363461494,0.046703632920980453,94,6.256252527236938e-05
21.34789610101237,0.6635067307224738,0.007331796456128359,0.043989550322294235,95,6.256252527236938e-05
