psnr,ssim,mse,mae,sample_idx,generation_time
17.311657763167595,0.37205584325050817,0.018570955842733383,0.07676597684621811,0,0.001999378204345703
15.219216021778001,0.4675762383072524,0.03006618842482567,0.09877645969390869,1,0.001999378204345703
16.938762613698024,0.3681817285843022,0.020235955715179443,0.08298081159591675,2,0.001999378204345703
16.864123253066705,0.35531160551556235,0.02058674395084381,0.08144035190343857,3,0.001999378204345703
15.344527381181512,0.4237757834789745,0.029211057350039482,0.09430701285600662,4,0.0024999380111694336
14.737935456218946,0.41303462479095615,0.03358972817659378,0.10275565087795258,5,0.0024999380111694336
16.644672171386773,0.35301370857036324,0.021653734147548676,0.08345513790845871,6,0.0020006895065307617
15.360043665254047,0.4232803826774652,0.029106879606842995,0.094120092689991,7,0.0020006895065307617
15.644001562539483,0.4251119085399091,0.02726464532315731,0.09091923385858536,8,0.001999974250793457
16.576375311489393,0.3799070340474429,0.02199694886803627,0.08461230248212814,9,0.001999974250793457
16.225339335629407,0.44774098777881477,0.023848775774240494,0.08101499080657959,10,0.0020008087158203125
15.374196587972179,0.4491026669371069,0.029012179002165794,0.09541205316781998,11,0.0020008087158203125
15.427239678504872,0.4550656830884182,0.028659991919994354,0.08980495482683182,12,0.0019997358322143555
16.880197359831914,0.3609358222954591,0.020510690286755562,0.08248648792505264,13,0.0019997358322143555
15.989817049962125,0.4210968092567142,0.02517782896757126,0.08265438675880432,14,0.002501249313354492
15.362981282128082,0.33994879939423117,0.02908719889819622,0.10024694353342056,15,0.002501249313354492
16.841167747971657,0.4748632206804353,0.020695848390460014,0.07562801986932755,16,0.0019998550415039062
15.081165727669479,0.4262419843091521,0.031037265434861183,0.08897745609283447,17,0.0019998550415039062
16.7720649848097,0.4508036863374198,0.021027782931923866,0.0780322402715683,18,0.002501368522644043
15.785988105104817,0.43464601144975995,0.02638767659664154,0.08874798566102982,19,0.002501368522644043
16.208447655478682,0.34705951745775193,0.02394171617925167,0.08767298609018326,20,0.002501249313354492
17.130833349657102,0.36911165412787683,0.019360503181815147,0.07823951542377472,21,0.002501249313354492
17.215857113702555,0.3606213911819783,0.018985161557793617,0.0799434557557106,22,0.0024994611740112305
17.166273762891755,0.3493925579228678,0.01920315809547901,0.07953300327062607,23,0.0024994611740112305
16.20559644709344,0.4346294784602849,0.02395743690431118,0.082034632563591,24,0.0030013322830200195
17.055260711418686,0.3568090398609067,0.019700348377227783,0.07942067086696625,25,0.0030013322830200195
17.057322067327767,0.3622066098663559,0.019691001623868942,0.08148963749408722,26,0.002000570297241211
16.002954111976,0.36039550005689125,0.025101782754063606,0.08866511285305023,27,0.002000570297241211
17.435145318616865,0.3731001535974199,0.01805034466087818,0.07567966729402542,28,0.0019998550415039062
15.739151707128814,0.4371124887245755,0.02667379565536976,0.08903370052576065,29,0.0019998550415039062
16.116389732858163,0.4351292779434524,0.024454627186059952,0.08696624636650085,30,0.0024995803833007812
16.589964488949608,0.3996189847958616,0.021928228437900543,0.08322247862815857,31,0.0024995803833007812
16.30043838362186,0.4498378854672509,0.02343992330133915,0.08080148696899414,32,0.0025000572204589844
16.5604009344976,0.3489269397198977,0.0220780111849308,0.08669686317443848,33,0.0025000572204589844
15.802289993065184,0.4700763105826998,0.02628881298005581,0.08610968291759491,34,0.0019996166229248047
17.050075229122406,0.3456735079979918,0.019723884761333466,0.08037640154361725,35,0.0019996166229248047
17.087331953816705,0.4939888593339086,0.019555404782295227,0.07285963743925095,36,0.002004861831665039
15.666442952070351,0.43311941929149184,0.02712412178516388,0.09314808994531631,37,0.002004861831665039
16.81438607824542,0.46945309007661024,0.02082386612892151,0.07601973414421082,38,0.0029990673065185547
16.78320480773752,0.3818289254050802,0.020973915234208107,0.08377441018819809,39,0.0029990673065185547
15.355320551995602,0.3476200729765039,0.02913855016231537,0.10041771829128265,40,0.003499627113342285
17.236566018578017,0.38825229313795173,0.018894847482442856,0.07974548637866974,41,0.003499627113342285
14.502566074350781,0.37514381458939783,0.03546038642525673,0.10906142741441727,42,0.0029991865158081055
15.179707510335405,0.4577370159311489,0.030340956524014473,0.09770762920379639,43,0.0029991865158081055
15.783656136231121,0.420206375281846,0.026401851326227188,0.08821497857570648,44,0.0025010108947753906
16.785615846068595,0.39191482595702487,0.020962275564670563,0.08445226401090622,45,0.0025010108947753906
15.063949409766755,0.3586627864113733,0.031160546466708183,0.1044699102640152,46,0.002499222755432129
16.79840159721547,0.45021126739098477,0.020900651812553406,0.07684749364852905,47,0.002499222755432129
16.53772462787505,0.39170136281269946,0.02219359017908573,0.08395691215991974,48,0.0032798051834106445
17.162922439877274,0.35584076459786995,0.019217979162931442,0.07888871431350708,49,0.0032798051834106445
16.80142409767003,0.41422342668796897,0.02088611200451851,0.0795685276389122,50,0.004000663757324219
14.971098232811848,0.36004008420645944,0.03183392435312271,0.10373732447624207,51,0.004000663757324219
15.360635087623201,0.43612483576997146,0.029102914035320282,0.09238386899232864,52,0.001755356788635254
15.579356361224928,0.4379708441030174,0.027673518285155296,0.0841221809387207,53,0.001755356788635254
14.264420621913036,0.36604015412364066,0.037459149956703186,0.11087609827518463,54,0.004998922348022461
