psnr,ssim,mse,mae,sample_idx,generation_time
12.064745697695296,0.06533111514117997,0.062162064015865326,0.22115068137645721,0,0.00557735183022239
9.577389368235421,0.05745410115788542,0.11022016406059265,0.2789098024368286,1,0.00557735183022239
11.920034295672506,0.06031436292270058,0.06426826119422913,0.22019346058368683,2,0.00557735183022239
12.06082742355407,0.06060759997418823,0.06221817433834076,0.22113031148910522,3,0.00557735183022239
10.23658623627012,0.05137876575186882,0.09469813108444214,0.2627410888671875,4,0.00557735183022239
11.055005007503071,0.05067719697785718,0.07843312621116638,0.23707091808319092,5,0.00557735183022239
12.293423463686215,0.062446170454067466,0.05897360295057297,0.2118881642818451,6,0.00557735183022239
9.90009011132723,0.04684892356852557,0.10232716053724289,0.27194130420684814,7,0.00557735183022239
8.692270724667711,0.044600001612814126,0.13513658940792084,0.31122061610221863,8,0.00557735183022239
11.452105491700738,0.0636284228563495,0.07157963514328003,0.23069339990615845,9,0.00557735183022239
8.385318013785705,0.05652679741455948,0.14503344893455505,0.3223663866519928,10,0.00557735183022239
10.156064159596902,0.04239282879824539,0.09647028893232346,0.2665634751319885,11,0.00557735183022239
9.052306293074967,0.0525127508128224,0.12438539415597916,0.2977694272994995,12,0.00557735183022239
10.819358948927377,0.02865582914441628,0.08280643820762634,0.2533930540084839,13,0.00557735183022239
8.506334647941545,0.06579559250050018,0.14104785025119781,0.31731778383255005,14,0.00557735183022239
8.43751100106964,-0.005392901250334682,0.14330090582370758,0.32187706232070923,15,0.00557735183022239
8.298691930651954,0.05611411674282094,0.14795540273189545,0.32618364691734314,16,0.00557735183022239
8.855319513033157,0.06330967823247317,0.13015714287757874,0.3076433837413788,17,0.00557735183022239
8.749651955075981,0.07151941878924248,0.13336282968521118,0.30873990058898926,18,0.00557735183022239
9.043670649974182,0.05122202711932745,0.12463296204805374,0.3008163869380951,19,0.00557735183022239
12.01873984282605,0.0625222198458805,0.0628240630030632,0.2178034633398056,20,0.00557735183022239
11.928800275815863,0.06265334160397334,0.06413867324590683,0.2240327149629593,21,0.00557735183022239
10.93249592904429,0.04380225815798614,0.08067712187767029,0.25249284505844116,22,0.00557735183022239
11.64181643106254,0.05106403686482796,0.06852015852928162,0.2306760847568512,23,0.00557735183022239
8.50370680059839,0.07133004837113716,0.14113324880599976,0.3157017230987549,24,0.00557735183022239
11.502529560973345,0.04329383384770232,0.07075335830450058,0.23436219990253448,25,0.00557735183022239
10.70091155275039,0.03617698310760774,0.08509594202041626,0.25762444734573364,26,0.00557735183022239
11.840419721594845,0.0670813868259979,0.0654572919011116,0.2224724292755127,27,0.00557735183022239
12.15229795600246,0.0670580320092187,0.06092144548892975,0.2194589227437973,28,0.00557735183022239
9.25621979194129,0.04147522489534225,0.11868013441562653,0.2933911085128784,29,0.00557735183022239
8.756602960315465,0.0496864447788918,0.13314954936504364,0.3091784417629242,30,0.00557735183022239
11.181510325489159,0.05459461424323911,0.07618140429258347,0.24391531944274902,31,0.00557735183022239
7.8445880039459315,0.05193818692793374,0.1642635464668274,0.3427049517631531,32,0.00557735183022239
10.495731592203919,0.022303694914101294,0.08921273052692413,0.2611575126647949,33,0.00557735183022239
9.55019747297493,0.06368283411264392,0.11091243475675583,0.28352436423301697,34,0.00557735183022239
11.762590983252455,0.052172928778117,0.06664089858531952,0.2272326797246933,35,0.00557735183022239
8.768506379599826,0.07436544643176816,0.1327851116657257,0.3043806552886963,36,0.00557735183022239
8.992141701635227,0.04283653170560626,0.12612053751945496,0.30069172382354736,37,0.00557735183022239
8.202409753212125,0.058193977220098995,0.15127219259738922,0.328609824180603,38,0.00557735183022239
10.399935543280701,0.030994491855525504,0.09120243787765503,0.2636093199253082,39,0.00557735183022239
9.884796302695673,0.015953150481296165,0.10268816351890564,0.2767781913280487,40,0.00557735183022239
10.341868707773333,0.037929054691673854,0.09243003278970718,0.2672586441040039,41,0.00557735183022239
10.94979850379726,0.036362427437708435,0.08035633713006973,0.2429732084274292,42,0.00557735183022239
9.789527155583627,0.04390472559987392,0.10496566444635391,0.27683088183403015,43,0.00557735183022239
9.007387756899792,0.052166396322508024,0.12567856907844543,0.3002239465713501,44,0.00557735183022239
12.469649633113445,0.06481330841036569,0.056628502905368805,0.20611616969108582,45,0.00557735183022239
9.841021764779473,0.016146923931616066,0.10372843593358994,0.2786552309989929,46,0.00557735183022239
8.960464587000299,0.0875057658461233,0.12704381346702576,0.29913997650146484,47,0.00557735183022239
11.145267348261434,0.055982536005796044,0.07681981474161148,0.2435028851032257,48,0.00557735183022239
11.383672822561628,0.04812436702863895,0.07271645963191986,0.23772868514060974,49,0.00557735183022239
11.322007148821143,0.07554068325684074,0.07375632971525192,0.23749318718910217,50,0.00557735183022239
10.560320277989083,0.02829085739555073,0.08789577335119247,0.2574255168437958,51,0.00557735183022239
9.86535128324415,0.04855541216652751,0.10314896702766418,0.27368494868278503,52,0.00557735183022239
8.891609507123535,0.070157054533889,0.1290740966796875,0.30607229471206665,53,0.00557735183022239
10.463417243521004,0.034685565050297955,0.08987899869680405,0.2557218372821808,54,0.00557735183022239
