psnr,ssim,mse,mae,sample_idx,generation_time
13.645656930151857,0.297720329783474,0.043195080012083054,0.13637301325798035,0,0.004109161550348455
13.096837802255212,0.37407654244587407,0.04901355504989624,0.12815433740615845,1,0.004109161550348455
12.93031877957655,0.298677787835061,0.05092934891581535,0.15041427314281464,2,0.004109161550348455
13.153510920373899,0.2980713243145094,0.0483781099319458,0.14083795249462128,3,0.004109161550348455
13.180188160930078,0.3057129270690008,0.04808184877038002,0.1303514540195465,4,0.004109161550348455
12.64194298404886,0.3633144596553036,0.054425910115242004,0.1403244584798813,5,0.004109161550348455
12.711868528084517,0.286546754713097,0.053556617349386215,0.1527378112077713,6,0.004109161550348455
13.19006001333327,0.30445418018283305,0.047972679138183594,0.13033662736415863,7,0.004109161550348455
13.43843346698903,0.3091974982793707,0.045306093990802765,0.12626716494560242,8,0.004109161550348455
12.76232194226347,0.301341347427306,0.052938032895326614,0.14533962309360504,9,0.004109161550348455
12.640669729539034,0.25052543016317297,0.054441872984170914,0.15307357907295227,10,0.004109161550348455
13.905070580997293,0.37058446496758873,0.04069049283862114,0.1197894737124443,11,0.004109161550348455
12.764511363979835,0.30713718433405274,0.05291135236620903,0.13779547810554504,12,0.004109161550348455
13.724323505321724,0.3039144581247533,0.042419709265232086,0.13281120359897614,13,0.004109161550348455
12.229061548114622,0.25098777005866757,0.059854090213775635,0.1632915586233139,14,0.004109161550348455
13.763427421841058,0.3184125231919559,0.04203946888446808,0.1269986629486084,15,0.004109161550348455
12.665204032753186,0.26450253748519387,0.05413518100976944,0.1505568027496338,16,0.004109161550348455
11.934403888304015,0.2524956353376,0.06405596435070038,0.16475465893745422,17,0.004109161550348455
13.00806558819557,0.24969872750455016,0.050025731325149536,0.14774198830127716,18,0.004109161550348455
13.641518564109262,0.31034868461438764,0.04323625937104225,0.12347637861967087,19,0.004109161550348455
12.425269719872423,0.28108652292348363,0.05721013993024826,0.15741680562496185,20,0.004109161550348455
13.529942135504996,0.2938658575159231,0.044361453503370285,0.13844461739063263,21,0.004109161550348455
14.26898162629583,0.3000687903040161,0.03741983324289322,0.1259712278842926,22,0.004109161550348455
13.306235806377547,0.30050467036619205,0.04670640453696251,0.1397189497947693,23,0.004109161550348455
12.158908843199988,0.2535344499042855,0.06082878261804581,0.16479870676994324,24,0.004109161550348455
13.123696679340949,0.30268383461391124,0.04871136695146561,0.14148108661174774,25,0.004109161550348455
13.643138751532733,0.2973574355323753,0.04322013258934021,0.1343323290348053,26,0.004109161550348455
12.48805223540667,0.28285409899279407,0.05638904869556427,0.15502598881721497,27,0.004109161550348455
13.788810858276502,0.30031537985643886,0.04179447889328003,0.13400791585445404,28,0.004109161550348455
13.516957448491084,0.32122746936660235,0.04449428245425224,0.1229759082198143,29,0.004109161550348455
13.85155643278454,0.3075137392883797,0.04119498282670975,0.12242487818002701,30,0.004109161550348455
14.130714977801016,0.30981419285198314,0.03863033652305603,0.12423543632030487,31,0.004109161550348455
12.730168111820372,0.2492696240972193,0.05333142727613449,0.1520545482635498,32,0.004109161550348455
13.06038787038111,0.29878536578137543,0.04942665621638298,0.14420776069164276,33,0.004109161550348455
13.150343318546316,0.3125808984372406,0.048413410782814026,0.13349705934524536,34,0.004109161550348455
13.198310834990732,0.3019747269485456,0.047881629317998886,0.14198079705238342,35,0.004109161550348455
12.556160217921235,0.2788890727302217,0.05551162734627724,0.15020661056041718,36,0.004109161550348455
13.914669880216252,0.3101233242373584,0.040600650012493134,0.1190928965806961,37,0.004109161550348455
12.574647455710291,0.2575390955635089,0.055275823920965195,0.15382921695709229,38,0.004109161550348455
13.450763200957587,0.3065591895850785,0.045177653431892395,0.13566449284553528,39,0.004109161550348455
13.572273911879904,0.3261767700141684,0.043931156396865845,0.13101249933242798,40,0.004109161550348455
14.474746385839142,0.3163451228384591,0.035688258707523346,0.12115293741226196,41,0.004109161550348455
13.332464814742757,0.35589109475726344,0.04642517492175102,0.13030503690242767,42,0.004109161550348455
13.596056245377572,0.3681395782479533,0.0436912439763546,0.12294138222932816,43,0.004109161550348455
12.854284867033126,0.25635831513036195,0.051828838884830475,0.14703480899333954,44,0.004109161550348455
12.16260732120412,0.31230798045099795,0.060777004808187485,0.16286654770374298,45,0.004109161550348455
13.557348553661505,0.3290074815173315,0.044082388281822205,0.12628845870494843,46,0.004109161550348455
12.334149680973798,0.25959954190701146,0.058423157781362534,0.16190777719020844,47,0.004109161550348455
13.773915222817648,0.30473235695903284,0.041938070207834244,0.12964528799057007,48,0.004109161550348455
13.42042915376135,0.30215386747880196,0.045494310557842255,0.13739299774169922,49,0.004109161550348455
13.096944109029689,0.29426634972288696,0.049012359231710434,0.14493995904922485,50,0.004109161550348455
13.429001711528606,0.34407647329446733,0.045404598116874695,0.1308274120092392,51,0.004109161550348455
12.943012492515507,0.31104934757228125,0.05078070983290672,0.13389736413955688,52,0.004109161550348455
12.063136299049024,0.25354132493537396,0.06218510493636131,0.16450011730194092,53,0.004109161550348455
12.86661058047719,0.34077694087337584,0.05168195813894272,0.1380331963300705,54,0.004109161550348455
