psnr,ssim,mse,mae,sample_idx,generation_time
23.719594256408737,0.706040046739444,0.004246592056006193,0.03596805781126022,0,4.686787724494934e-05
23.362285214616172,0.7092488036774847,0.004610748961567879,0.03554127365350723,1,4.686787724494934e-05
23.37960244164702,0.7491747599294972,0.004592400509864092,0.0388796366751194,2,4.686787724494934e-05
22.550261997237442,0.6705122170351925,0.005558707285672426,0.042076610028743744,3,4.686787724494934e-05
21.57748570703797,0.68781487832383,0.006954267621040344,0.045739900320768356,4,4.686787724494934e-05
23.25984955347653,0.706986700382312,0.004720793571323156,0.036211349070072174,5,4.686787724494934e-05
22.248264589958104,0.6550319076290564,0.005959001835435629,0.04116012528538704,6,4.686787724494934e-05
23.023202341666185,0.6830037751179667,0.004985167644917965,0.03831721469759941,7,4.686787724494934e-05
23.911271695212847,0.7121876627847061,0.004063243046402931,0.03377153351902962,8,4.686787724494934e-05
20.434683415201743,0.6921943274233353,0.00904756411910057,0.04795576259493828,9,4.686787724494934e-05
22.611614071115813,0.6845715560817083,0.005480732303112745,0.03910575434565544,10,4.686787724494934e-05
21.910941088199504,0.7327825863367323,0.0064402977004647255,0.044825270771980286,11,4.686787724494934e-05
21.729171824134426,0.6454178193162453,0.0067155687138438225,0.04648244008421898,12,4.686787724494934e-05
23.21928679726495,0.7623566609771416,0.004765092395246029,0.03529736027121544,13,4.686787724494934e-05
22.76991231380127,0.7371808499029353,0.005284558981657028,0.03882835805416107,14,4.686787724494934e-05
22.991746898375677,0.7190464086053358,0.005021406337618828,0.03582316264510155,15,4.686787724494934e-05
21.485758905062685,0.6203344947563785,0.007102710660547018,0.04629143700003624,16,4.686787724494934e-05
22.640717781727737,0.7392294283633423,0.005444126669317484,0.035413116216659546,17,4.686787724494934e-05
23.98010352889824,0.7204883938883199,0.00399935245513916,0.0349745973944664,18,4.686787724494934e-05
21.674417689486475,0.6340166477695146,0.006800772622227669,0.044610608369112015,19,4.686787724494934e-05
22.66555726792552,0.6973183701899506,0.005413078237324953,0.04238893464207649,20,4.686787724494934e-05
22.06020653571208,0.6817481870257824,0.0062227072194218636,0.043206896632909775,21,4.686787724494934e-05
18.168227999200244,0.4904807933354122,0.015246747061610222,0.07027387619018555,22,4.686787724494934e-05
15.513114446973777,0.6442417909795795,0.028098851442337036,0.07278615236282349,23,4.686787724494934e-05
20.968059681416914,0.595173160960495,0.008001917041838169,0.048147864639759064,24,4.686787724494934e-05
22.643486882101417,0.7653019387592015,0.005440656561404467,0.037565648555755615,25,4.686787724494934e-05
21.54221471869715,0.6485311010074741,0.007010976318269968,0.0453946627676487,26,4.686787724494934e-05
18.485529395271364,0.5306994776927447,0.01417251955717802,0.06329896301031113,27,4.686787724494934e-05
20.689376442149637,0.6345889161378854,0.008532226085662842,0.04980982467532158,28,4.686787724494934e-05
21.396093713126646,0.6690063304513036,0.00725087895989418,0.044381026178598404,29,4.686787724494934e-05
22.285942107251895,0.6877859282274686,0.005907527636736631,0.04269305616617203,30,4.686787724494934e-05
22.223794495846153,0.664677799265703,0.00599267240613699,0.04498805105686188,31,4.686787724494934e-05
20.532494154710378,0.6798813898556545,0.008846074342727661,0.048854660242795944,32,4.686787724494934e-05
22.382235694461254,0.6700354699324135,0.005777984857559204,0.041925180703401566,33,4.686787724494934e-05
22.583613124637715,0.6425260488859976,0.0055161830969154835,0.0404108390212059,34,4.686787724494934e-05
16.603066716372304,0.6262075958365151,0.021862173452973366,0.06833750754594803,35,4.686787724494934e-05
22.968970760851143,0.7042923921654893,0.005047809332609177,0.0389707125723362,36,4.686787724494934e-05
22.971698221715368,0.7137137765868025,0.00504464004188776,0.04125432297587395,37,4.686787724494934e-05
21.065861202495917,0.6088921632346477,0.007823729887604713,0.049995578825473785,38,4.686787724494934e-05
21.043054665470486,0.6696471355107194,0.007864924147725105,0.04835537075996399,39,4.686787724494934e-05
21.102460428074114,0.6220622328069009,0.007758074905723333,0.046283040195703506,40,4.686787724494934e-05
23.36995238632472,0.751098156465729,0.004602616652846336,0.03893611580133438,41,4.686787724494934e-05
21.644354411781904,0.6675825208093236,0.006848013028502464,0.04315873980522156,42,4.686787724494934e-05
21.86546722673132,0.6382033945276645,0.006508085876703262,0.046278197318315506,43,4.686787724494934e-05
22.824380827602177,0.706688572222607,0.005218695383518934,0.04056599363684654,44,4.686787724494934e-05
22.988103812731758,0.7254624045082859,0.005025619640946388,0.03855485841631889,45,4.686787724494934e-05
22.64516973113558,0.7034817014690312,0.005438549444079399,0.03865141049027443,46,4.686787724494934e-05
20.977587551131354,0.6572749908348031,0.00798438023775816,0.04443828761577606,47,4.686787724494934e-05
17.135392174629835,0.6129161282188855,0.019340191036462784,0.0626620277762413,48,4.686787724494934e-05
20.996618064430535,0.6638385645225207,0.007949470542371273,0.045253921300172806,49,4.686787724494934e-05
18.630066856150155,0.5772990413711085,0.013708607293665409,0.06487123668193817,50,4.686787724494934e-05
20.726560939265603,0.5895096419638414,0.008459484204649925,0.05015501007437706,51,4.686787724494934e-05
20.519756252132844,0.5187723176446145,0.008872057311236858,0.051006969064474106,52,4.686787724494934e-05
21.466988836327253,0.6709140619036171,0.007133474573493004,0.04458720609545708,53,4.686787724494934e-05
20.393541730346737,0.6084594613148852,0.00913368072360754,0.05418188497424126,54,4.686787724494934e-05
22.299713506436333,0.7243525350325529,0.005888825282454491,0.04063048213720322,55,4.686787724494934e-05
10.755742397404312,0.47753384263131543,0.08402834087610245,0.1576211005449295,56,4.686787724494934e-05
23.249792111266466,0.7408242501038306,0.004731738939881325,0.03388318046927452,57,4.686787724494934e-05
22.621444629355764,0.6686773843632152,0.005468340590596199,0.041835568845272064,58,4.686787724494934e-05
21.991914013494608,0.6591328555115329,0.006321332883089781,0.04388627037405968,59,4.686787724494934e-05
20.57848292353663,0.5809120759836459,0.008752894587814808,0.054132577031850815,60,4.686787724494934e-05
21.532938856292017,0.6598410212430432,0.007025967352092266,0.042756207287311554,61,4.686787724494934e-05
20.594320443780482,0.5921054298326125,0.008721034042537212,0.04980102553963661,62,4.686787724494934e-05
21.63605315909964,0.7087699993534466,0.006861114874482155,0.04092349112033844,63,4.686787724494934e-05
21.50551590167752,0.7023526495240906,0.007070471998304129,0.04236273467540741,64,6.248056888580322e-05
22.099116384008678,0.7025002406539004,0.0061672041192650795,0.038657255470752716,65,6.248056888580322e-05
22.870006637594575,0.7237197142635854,0.00516415573656559,0.036695126444101334,66,6.248056888580322e-05
21.64364795027021,0.6664575630136561,0.006849126890301704,0.04487689211964607,67,6.248056888580322e-05
21.925373429768158,0.6235897069420085,0.006418930366635323,0.04676284268498421,68,6.248056888580322e-05
23.58287161530754,0.7451877136299435,0.00438240822404623,0.036944955587387085,69,6.248056888580322e-05
23.845332207404944,0.7068296542699365,0.004125406499952078,0.036534685641527176,70,6.248056888580322e-05
22.703009851036317,0.7078162940224039,0.0053665973246097565,0.03809797763824463,71,6.248056888580322e-05
20.147051445041267,0.685044262927488,0.009667069651186466,0.05345276743173599,72,6.248056888580322e-05
22.01233975659764,0.7281297012547759,0.00629167165607214,0.042263247072696686,73,6.248056888580322e-05
17.187254278717532,0.5862314241441466,0.019110610708594322,0.06660532206296921,74,6.248056888580322e-05
23.04326914629444,0.7018728246406426,0.004962186329066753,0.03939110413193703,75,6.248056888580322e-05
19.96207095527318,0.5616390118155813,0.01008771825581789,0.058043938130140305,76,6.248056888580322e-05
22.543336933835064,0.6876332790990696,0.005567577667534351,0.04443230852484703,77,6.248056888580322e-05
22.82792346061726,0.7322083020449032,0.0052144392393529415,0.039548177272081375,78,6.248056888580322e-05
23.23352144360421,0.7464179076702612,0.004749499727040529,0.0364263691008091,79,6.248056888580322e-05
23.307673053329836,0.7199901839071475,0.004669094458222389,0.035534102469682693,80,6.248056888580322e-05
23.47469003719823,0.7292489481735904,0.004492944106459618,0.033612802624702454,81,6.248056888580322e-05
18.188644576102103,0.4681979648773939,0.01517523918300867,0.06639008969068527,82,6.248056888580322e-05
