psnr,ssim,mse,mae,sample_idx,generation_time
13.536463944806545,0.318659916544033,0.04429488629102707,0.13860581815242767,0,0.003109077973799272
12.994710808201216,0.4705610809092017,0.050179798156023026,0.12960077822208405,1,0.003109077973799272
12.81887083832542,0.31605086370661983,0.052253205329179764,0.15290692448616028,2,0.003109077973799272
13.05098508857126,0.3185703901853607,0.04953378066420555,0.1429646909236908,3,0.003109077973799272
13.09294941477318,0.3635300434935678,0.04905746132135391,0.13197556138038635,4,0.003109077973799272
12.573400725301976,0.4460110900882144,0.05529169738292694,0.14129459857940674,5,0.003109077973799272
12.612356295363313,0.313034928362906,0.054797958582639694,0.1549440324306488,6,0.003109077973799272
13.096356881705029,0.3643427985155379,0.0490189827978611,0.13207224011421204,7,0.003109077973799272
13.317124065806428,0.38847644848898494,0.0465894490480423,0.12831294536590576,8,0.003109077973799272
12.652477258790011,0.33325940696179296,0.05429405719041824,0.14753887057304382,9,0.003109077973799272
12.521921532643983,0.32617823916654826,0.05595100298523903,0.15524251759052277,10,0.003109077973799272
13.817462987416429,0.45872644005272895,0.0415196530520916,0.12084969133138657,11,0.003109077973799272
12.648609284144223,0.36469178712812367,0.05434243381023407,0.1402616798877716,12,0.003109077973799272
13.607696887302083,0.3219001323403914,0.04357428848743439,0.1350574940443039,13,0.003109077973799272
12.108170555451576,0.3130933719936224,0.06154360622167587,0.16579557955265045,14,0.003109077973799272
13.624660086779059,0.41115751950461277,0.04340442270040512,0.12945814430713654,15,0.003109077973799272
12.51500680905935,0.3382044160801737,0.05604015290737152,0.1531657576560974,16,0.003109077973799272
11.83328083395635,0.317852168125045,0.06556497514247894,0.16704562306404114,17,0.003109077973799272
12.892631398258782,0.3231897389208394,0.051373232156038284,0.14981694519519806,18,0.003109077973799272
13.530206803243129,0.3872213114015342,0.0443587526679039,0.12533675134181976,19,0.003109077973799272
12.323610968363774,0.31032913473498336,0.05856509879231453,0.15971840918064117,20,0.003109077973799272
13.420063628340662,0.31741012885381514,0.045498136430978775,0.1407068371772766,21,0.003109077973799272
14.147073108485982,0.32008730859385187,0.03848510608077049,0.12819257378578186,22,0.003109077973799272
13.189353147812328,0.3179890446472346,0.04798048734664917,0.14208246767520905,23,0.003109077973799272
12.03354180041477,0.3118466591636357,0.06261030584573746,0.16734452545642853,24,0.003109077973799272
13.00678513414508,0.3178017141926072,0.050040483474731445,0.14385659992694855,25,0.003109077973799272
13.516441314422728,0.31834508700160613,0.04449957609176636,0.13674139976501465,26,0.003109077973799272
12.389739547244398,0.31423777063576913,0.05768010765314102,0.15726888179779053,27,0.003109077973799272
13.680452376802695,0.31941115060498043,0.04285039007663727,0.13620446622371674,28,0.003109077973799272
13.406371984386663,0.3982563843252858,0.04564180597662926,0.1247127577662468,29,0.003109077973799272
13.722789578392998,0.3682525687768736,0.0424346849322319,0.12478277832269669,30,0.003109077973799272
14.026850584284716,0.33729316489300143,0.03956534340977669,0.12610852718353271,31,0.003109077973799272
12.59498646614742,0.32760342093768197,0.055017560720443726,0.15443012118339539,32,0.003109077973799272
12.932335809202602,0.3169459256716141,0.050905704498291016,0.14695541560649872,33,0.003109077973799272
13.036383162349077,0.36723337580832527,0.04970061033964157,0.13574720919132233,34,0.003109077973799272
13.083117387456692,0.31664581134238234,0.049168650060892105,0.1443716436624527,35,0.003109077973799272
12.41240614890872,0.35389377774890324,0.05737984925508499,0.15249191224575043,36,0.003109077973799272
13.80212367117295,0.3724641753827501,0.04166656360030174,0.12110910564661026,37,0.003109077973799272
12.423308240276702,0.3358772852420702,0.05723598971962929,0.15641650557518005,38,0.003109077973799272
13.315179609445787,0.3258273185287752,0.04661031439900398,0.13837887346744537,39,0.003109077973799272
13.470264311515997,0.40804793091843705,0.044975247234106064,0.1326964795589447,40,0.003109077973799272
14.339438632518704,0.3304610234675181,0.036817654967308044,0.12358558177947998,41,0.003109077973799272
13.266796531314451,0.4356174684132994,0.04713248461484909,0.13117866218090057,42,0.003109077973799272
13.50408281897353,0.4603940480321918,0.044626384973526,0.12410922348499298,43,0.003109077973799272
12.756543695091043,0.32293942878151,0.053008515387773514,0.14893575012683868,44,0.003109077973799272
12.05879900635821,0.3258928551241075,0.06224723905324936,0.16534323990345,45,0.003109077973799272
13.466930531747657,0.4075007475715115,0.0450097881257534,0.12783923745155334,46,0.003109077973799272
12.206678733171103,0.3176980712795047,0.06016336381435394,0.16432474553585052,47,0.003109077973799272
13.668906504106904,0.33499258495681683,0.04296445846557617,0.13159596920013428,48,0.003109077973799272
13.298487255713347,0.31938428263398533,0.04678981006145477,0.13980259001255035,49,0.003109077973799272
12.986394059136108,0.33012330804090745,0.050275981426239014,0.14722289144992828,50,0.003109077973799272
13.353482668155907,0.42318573726088937,0.04620103910565376,0.13196015357971191,51,0.003109077973799272
12.848078697270257,0.3683888112938778,0.05190296098589897,0.13574862480163574,52,0.003109077973799272
11.950144627693648,0.3177958350573317,0.06382422894239426,0.16693657636642456,53,0.003109077973799272
12.79556336963197,0.4275199159215222,0.05253438279032707,0.13903513550758362,54,0.003109077973799272
